"UID","Title","PublicationDate"
"14516308","traditional healers training model in rural nepal strengthening their roles in community health","2003 Oct"
"14516274","severe metabolic acidosis in a patient treated with trimethoprim sulfamethoxazole physiopathological facts","2003 Aug"
"14516234","efficacy of motivational interviewing a meta analysis of controlled clinical trials","2003 Oct"
"14516020","rumor gossip and blame implications for hiv aids prevention in the south african lowveld","2003 Aug"
"14516018","peer hiv aids education with volunteer trishaw drivers in yaan people s republic of china process evaluation","2003 Aug"
"14516017","context matters the educational potential of gay bars revisited","2003 Aug"
"14516016","hiv testing and counseling test providers experiences of best practices","2003 Aug"
"14516015","if hiv prevention works why are rates of high risk sexual behavior increasing among msm","2003 Aug"
"14515647","psychologic aspects in perinatal medicine 1980 2000 i pregnancy","2003 Jul"
"14515422","management of gaucher disease in a post communist transitional health care system croatian experience","2003 Oct"
"14515410","unlinked anonymous monitoring of human immunodeficiency virus prevalence in high and low risk groups in slovenia 1993 2002","2003 Oct"
"14515355","hiv 1 tat protein alters tight junction protein expression and distribution in cultured brain endothelial cells","2003 Oct 15"
"14515031","prevalence of seroreactivity among blood donors in rural population","2003 Sep"
"14514281","spectrum of opportunistic infections in aids cases","2003 Jan"
"14514276","india must change health priorities to tackle hiv","2003 Feb"
"14514250","hiv awareness of management of occupational exposure in health care workers","2003 May"
"14514241","cryptococcal meningitis in aids","2002 Dec"
"14514144","management of patients with staphylococcus aureus bacteraemia in a university hospital a retrospective study","2003"
"14514020","intrinsic regulation of brain inflammatory responses","2003 Oct"
"14513977","georgia prenatal care providers perceptions of barriers to sexually transmitted disease screening","2003 Sep"
"14513854","not if but how caring for hiv 1 vaccine trial participants in south africa","2003 Sep 20"
"14513853","hiv 1 care in resource poor settings a view from haiti","2003 Sep 20"
"14513852","provision of treatment in hiv 1 vaccine trials in developing countries","2003 Sep 20"
"14513850","thorny issues in the ethics of aids vaccine trials","2003 Sep 20"
"14513772","determination of the optical purity of n nitrosofenfluramine found in the chinese slimming diet","2003 Sep"
"14513628","sexual knowledge attitudes and risk behaviors of students in turkey","2003 Sep"
"14513627","human papillomavirus hpv education in middle and high schools of vermont","2003 Sep"
"14513422","association between a specific pneumocystis jiroveci dihydropteroate synthase mutation and failure of pyrimethamine sulfadoxine prophylaxis in human immunodeficiency virus positive and negative patients","2003 Oct 1"
"14513421","valacyclovir for the suppression of recurrent genital herpes in human immunodeficiency virus infected subjects","2003 Oct 1"
"14513420","assessing resistance costs of antiretroviral therapies via measures of future drug options","2003 Oct 1"
"14513419","broad nucleoside reverse transcriptase inhibitor cross resistance in human immunodeficiency virus type 1 clinical isolates","2003 Oct 1"
"14513397","patient in whom only hepatitis b virus hbv was thought to have been contracted by kissing from a same sex partner coinfected with hbv and human immunodeficiency virus 1","2003 Sep"
"14513386","promising immunotherapies with th1 related cytokines against infectious diseases","2003 Sep"
"14513287","thrombotic thrombocytopenic purpura a rare cause of thrombocytopenia in hiv infected hemophiliacs","2004 Apr"
"14513135","does violence in the emotional relationships make std aids prevention more difficult","2003 Jul-Aug"
"14513034","snip snip kill kill truncated sdf 1 and hiv associated neurodegeneration","2003 Oct"
"14512758","demon plague and access to care among asian undocumented immigrants living with hiv disease in new york city","2003 Apr"
"14512756","hiv aids knowledge among female migrant farm workers in the midwest","2003 Jan"
"14512755","journey to wellness stages of refugee health promotion and disease prevention","2003 Jan"
"14512572","purification characterization and immunogenicity of a soluble trimeric envelope protein containing a partial deletion of the v2 loop derived from sf162 an r5 tropic human immunodeficiency virus type 1 isolate","2003 Oct"
"14512569","productive infection maintains a dynamic steady state of residual viremia in human immunodeficiency virus type 1 infected persons treated with suppressive antiretroviral therapy for five years","2003 Oct"
"14512560","microarray profiling of antibody responses against simian human immunodeficiency virus postchallenge convergence of reactivities independent of host histocompatibility type and vaccine regimen","2003 Oct"
"14512539","functional human immunodeficiency virus type 1 hiv 1 gag pol or hiv 1 gag pol and env expressed from a single rhabdovirus based vaccine vector genome","2003 Oct"
"14512533","early control of highly pathogenic simian immunodeficiency virus human immunodeficiency virus chimeric virus infections in rhesus monkeys usually results in long lasting asymptomatic clinical outcomes","2003 Oct"
"14512524","aids vaccination studies using an ex vivo feline immunodeficiency virus model protection from an intraclade challenge administered systemically or mucosally by an attenuated vaccine","2003 Oct"
"14512477","drug points fatal lactic acidosis associated with tenofovir","2003 Sep 27"
"14512458","claim that smallpox vaccine protects against hiv is premature say critics","2003 Sep 27"
"14512225","silent but deadly eliminating reservoirs of latent hiv","2003 Oct"
"14512106","substance abuse treatment and emergency department utilization among a cohort of hiv infected persons with alcohol problems","2003 Jul"
"14512062","relationship between drug abuse and sexual performance among women on methadone heightening the risk of sexual intimate violence and hiv","2003 Oct"
"14511933","telomere maintenance and disease","2003 Sep 20"
"14511555","atovaquone proguanil for recrudescent plasmodium falciparum in vietnam","2003 Sep"
"14511507","pneumocystis jiroveci pneumonia in aids patients reactivation reinfection or both","2003 Sep"
"14511506","need readiness and opportunities for family hiv aids intervention in china","2003 Sep"
"14511504","multiple opportunistic aids associated disorders strictly related to immunodeficiency levels in a girl with congenital hiv infection","2003 Sep"
"14511503","psychiatric side effects of ofloxacin used in the treatment of pelvic inflammatory disease","2003 Sep"
"14511502","offering the vaccine and accepting it an audit of hepatitis b vaccination in west midlands region","2003 Sep"
"14511498","sexually transmitted infections prevalence rates in slum communities of dhaka bangladesh","2003 Sep"
"14511497","high rates of sexually transmitted diseases among male transvestites in jakarta indonesia","2003 Sep"
"14511495","correlates of knowledge of prevention of sexually transmitted diseases among primary school pupils in tanzania","2003 Sep"
"14511493","predictors of consistent condom use a hierarchical analysis of adults from kenya tanzania and trinidad","2003 Sep"
"14511491","perspectives on haart switch maintenance therapy","2003 Sep"
"14511374","constitutive oligomerization of human d2 dopamine receptors expressed in spodoptera frugiperda 9 sf9 and in hek293 cells analysis using co immunoprecipitation and time resolved fluorescence resonance energy transfer","2003 Oct"
"14511301","hcv recovery from peripheral blood mononuclear cell culture supernatants derived from hcv hiv co infected haemophilic patients with undetectable hcv viraemia","2003 Sep"
"14511296","intracranial haemorrhage among a population of haemophilic patients in brazil","2003 Sep"
"14511291","immunization of patients with bleeding disorders","2003 Sep"
"14511246","british hiv association bhiva guidelines for the treatment of hiv infected adults with antiretroviral therapy","2003 Oct"
"14510801","frequency of hla class 1 and 2 alleles in brazilian patients with aids and cytomegalovirus retinitis","2003 Oct"
"14510286","global epidemic of human t cell lymphotrophic virus type i htlv i an update","2003"
"14510284","recommendations for postexposure prophylaxis of operating room personnel and patients exposed to bloodborne diseases","2003"
"14510129","reproductive health needs of young persons in markets and motor parks in south west nigeria","2001 Sep"
"14510108","evaluation of saliva based diagnostic test kit for routine detection of antibodies to hiv","2001 Dec"
"14510105","pattern of condom use among commercial sex workers in ibadan nigeria","2001 Dec"
"14510080","clinical manifestations of hiv infected children","2003 Aug"
"14510071","communicable diseases surveillance","2003"
"14510031","hiv post exposure prophylaxis pep effect on management of bloodborne pathogen exposures in the health care environment","2003 Sep"
"14509872","determinants of health related quality of life in hiv infected patients","2003 Aug"
"14509870","hiv testing behaviour among heterosexual migrants in amsterdam","2003 Aug"
"14509868","willingness to participate in hiv vaccine trials among a sample of men who have sex with men with and without a history of commercial sex rio de janeiro brazil","2003 Aug"
"14509866","sexual sensation seeking reduced concern about hiv and sexual risk behaviour among gay men in primary relationships","2003 Aug"
"14509864","african american college women constructing a hierarchy of sexual arrangements","2003 Aug"
"14509860","dissatisfaction with medical care among women with hiv dimensions and associated factors","2003 Aug"
"14509497","palliative care for aids challenges and opportunities in the era of highly active anti retroviral therapy","2003 Jun"
"14509496","palliative care for aids at a large urban teaching hospital program description and preliminary outcomes","2003 Jun"
"14509107","expectations of stakeholders regarding home care provision in rural namibia","2002 Nov"
"14508885","spd 754 shire","2003 Aug"
"14508881","effect of nnrtis on hiv reverse transcriptase dimerization","2003 Aug"
"14508447","vaccine claim lifts company s stock but angers researchers","2003 Sep 25"
"14508382","clinical use of a simultaneous hplc assay for indinavir saquinavir ritonavir and nelfinavir in children and adults","2003 Oct"
"14508375","improved method for concurrent quantification of antiretrovirals by liquid chromatography tandem mass spectrometry","2003 Oct"
"14508356","primary brain lymphomas after kidney transplantation presentation and outcome","2003 Sep 27"
"14507795","finding a vein or obtaining consent a qualitative study of hepatitis c testing in gp methadone clinics","2003 Oct"
"14507606","longitudinal patterns of drug injection behavior in the alive study cohort 1988 2000 description and determinants","2003 Oct 1"
"14507605","effect of highly active antiretroviral therapy on time to acquired immunodeficiency syndrome or death using marginal structural models","2003 Oct 1"
"14507264","absence of activation of cmv by blood transfusion to hiv infected cmv seropositive patients","2003 Oct"
"14507251","screening and management of precancerous lesions to prevent cervical cancer in low resource settings","2003 Jul-Sep"
"14506495","low serum carnitine in hiv infected children on antiretroviral treatment","2003 Oct"
"14506456","a neglected relationship iatrogenic transmission of hiv in africa","2003 Aug 9"
"14506444","antiretroviral induced toxiderma in hiv infected patients","2003 Sep 6"
"14506440","tolosa hunt syndrome revealing burkitt lymphoma in an hiv seropositive patient","2003 Sep 6"
"14506368","lactic acidemia in human immunodeficiency virus uninfected infants exposed to perinatal antiretroviral therapy","2003 Sep"
"14506367","hyperlactatemia in human immunodeficiency virus infected children receiving antiretroviral treatment","2003 Sep"
"14505996","diet and long term health an african diaspora perspective","2003"
"14505932","mapping cross clade hiv 1 vaccine epitopes using a bioinformatics approach","2003 Oct 1"
"14505910","purified complexes of hiv 1 envelope glycoproteins with cd4 and ccr5 cxcr4 production characterization and immunogenicity","2003 Oct 1"
"14505892","ii key mhc class ii epitope hybrid peptide vaccines for hiv","2003 Oct 1"
"14505888","human immunodeficiency virus transmitted through sheep brain anti rabies vaccination","2003 Oct 1"
"14505773","health related quality of life predicts survival cytomegalovirus disease and study retention in clinical trial participants with advanced hiv disease","2003 Sep"
"14505569","aip1 alix is a binding partner for hiv 1 p6 and eiav p9 functioning in virus budding","2003 Sep 19"
"14504867","post operative complications after caesarean section in hiv infected women","2003 Oct"
"14504125","infrequent diagnosis of primary human immunodeficiency virus infection missed opportunities in acute care settings","2003 Sep 22"
"14504059","beacopp therapeutic regimen for patients with hodgkin s disease and hiv infection","2003 Oct"
"14503474","calculation of the costs of drugs medical materials certain medical procedures and social services for patients with diabetic foot syndrome","2003 Jun"
"14503166","on the job exposure to hiv","2003 Sep"
"14502958","multidisciplinary cross national studies a commentary on issues of collaboration methodology analysis and publication","2003 Sep"
"14502448","screening and therapy of anal intraepithelial neoplasia ain and anal carcinoma in patients with hiv infection","2003 Sep 19"
"14502373","is1245 restriction fragment length polymorphism typing of mycobacterium avium from patients admitted to a reference hospital in campinas brazil","2003 Oct"
"14502060","skull base osteomyelitis secondary to malignant otitis externa","2003 Oct"
"14502030","alpha defensins can have anti hiv activity but are not cd8 cell anti hiv factors","2003 Sep 26"
"14502029","rituximab alone proves effective in the treatment of refractory severe stage iii aids related non hodgkin s paediatric lymphoma","2003 Sep 26"
"14502028","aseptic meningitis and acute hiv syndrome after interruption of antiretroviral therapy implications for structured treatment interruptions","2003 Sep 26"
"14502022","hla markers associated with progression to aids are also associated with susceptibility to cytomegalovirus retinitis","2003 Sep 26"
"14502018","chronic diarrhoea in hiv 1 infected adults in nairobi kenya evaluation of risk factors and the who treatment algorithm","2003 Sep 26"
"14502014","epidemiological aspects of major opportunistic infections of the respiratory tract in persons with aids europe 1993 2000","2003 Sep 26"
"14502013","changing patterns of knowledge reported behaviour and sexually transmitted infections in a south african gold mining community","2003 Sep 26"
"14502011","high prevalence of diverse forms of hiv 1 intersubtype recombinants in central myanmar geographical hot spot of extensive recombination","2003 Sep 26"
"14502010","interventional cardiovascular procedures among hiv infected individuals on antiretroviral therapy 1995 2000","2003 Sep 26"
"14502009","efficacy of secondary isoniazid preventive therapy among hiv infected southern africans time to change policy","2003 Sep 26"
"14502008","perinatal antiretroviral treatment and hematopoiesis in hiv uninfected infants","2003 Sep 26"
"14502007","low efficacy and high frequency of adverse events in a randomized trial of the triple nucleoside regimen abacavir stavudine and didanosine","2003 Sep 26"
"14502006","rapid declines in total lymphocyte counts and hemoglobin concentration prior to aids among hiv 1 infected men","2003 Sep 26"
"14501804","low cd4 t cell surface ccr5 density as a cause of resistance to in vivo hiv 1 infection","2003 Sep 1"
"14501801","recent trends in hiv related inpatient admissions 1996 2000 a 7 state study","2003 Sep 1"
"14501800","identification and distribution of hiv type 1 genetic diversity and protease inhibitor resistance associated mutations in shanghai p r china","2003 Sep 1"
"14501798","differences in cd4 cell counts at seroconversion and decline among 5739 hiv 1 infected individuals with well estimated dates of seroconversion","2003 Sep 1"
"14501797","microbicides and hiv help or hindrance","2003 Sep 1"
"14501794","gender differences in antiretroviral drug related adipose tissue alterations women are at higher risk than men and develop particular lipodystrophy patterns","2003 Sep 1"
"14501793","modeling the time course of cd4 t lymphocyte counts according to the level of virologic rebound in hiv 1 infected patients on highly active antiretroviral therapy","2003 Sep 1"
"14501791","differences in hiv 1 pol sequences from female genital tract and blood during antiretroviral therapy","2003 Sep 1"
"14501790","factors associated with mitochondrial dysfunction in circulating peripheral blood lymphocytes from hiv infected people","2003 Sep 1"
"14501787","emergence of protease inhibitor resistance associated mutations in plasma hiv 1 precedes that in proviruses of peripheral blood mononuclear cells by more than a year","2003 Sep 1"
"14501479","lidocaine patch 5","2003 Sep"
"14500958","thailand beats the odds in completing vaccine test","2003 Sep 19"
"14500956","cambodia can a drug provide some protection","2003 Sep 19"
"14500955","asia the next frontier for hiv aids two hard hit countries offer rare success stories thailand and cambodia","2003 Sep 19"
"14500954","hiv and heroin a deadly international affair vietnam","2003 Sep 19"
"14500953","myanmar the collaboration that almost was","2003 Sep 19"
"14500951","next frontier for hiv aids myanmar","2003 Sep 19"
"14500230","thin section ct findings in 32 immunocompromised patients with cytomegalovirus pneumonia who do not have aids","2003 Oct"
"14500126","plasma viral rna assay in hiv 1 group o infection by real time pcr","2003 Oct"
"14499987","gender and hiv aids","2003 Sep"
"14499289","antiviral and immunological benefits in hiv patients receiving intranasal peptide t dapta","2003 Jul"
"14499276","immunomodulation by peptide analogs of retroviral envelope protein","2003 Jul"
"14499246","ccr5 promoter polymorphism determines macrophage ccr5 density and magnitude of hiv 1 propagation in vitro","2003 Sep"
"14499239","protection from hiv aids the importance of innate immunity","2003 Sep"
"14499119","gata 1 converts lymphoid and myelomonocytic progenitors into the megakaryocyte erythrocyte lineages","2003 Sep"
"14499116","molecular characterization reactivation and depletion of latent hiv","2003 Sep"
"14499088","mitochondrial damage by antiretrovirals diagnosis and monitoring","2003 Sep 13"
"14499067","non occupational post exposure hiv prophylaxis knowledge and practices among physicians and groups with risk behavior","2003 Sep 20"
"14499047","post kala azar dermal leishmaniasis associated with aids","2003 Jun"
"14499042","characteristics of hiv antiretroviral regimen and treatment adherence","2003 Jun"
"14498985","expression of ifn gamma induced cxcr3 agonist chemokines and compartmentalization of cxcr3 cells in the periphery and lymph nodes of rhesus macaques during simian immunodeficiency virus infection and acquired immunodeficiency syndrome","2003 Aug"
"14498983","microarray analysis of cytokine and chemokine genes in the brains of macaques with shiv encephalitis","2003 Aug"
"14498981","antigenic variations in the cd4 induced sites of the ccr5 tropic pathogenic shivsf162p3 gp120 variants","2003 Aug"
"14498921","meaning of complementary and alternative medicine practices among people with hiv in the united states strategies for managing everyday life","2003 Jul"
"14498814","acceptability and availability of harm reduction interventions for drug abuse in american substance abuse treatment agencies","2003 Sep"
"14498759","adefovir dipivoxil a review of its use in chronic hepatitis b","2003"
"13680395","first case of primary multidrug resistant pulmonary tuberculosis in a hiv infected patient in hungary","2003 Oct"
"13680321","implementation of the vienna hydrotherapy group for laryngectomees a pilot study","2003 Nov"
"13680292","laparoscopic excision of a prostatic utricle in a child","2003 Sep"
"13679725","cerebral tuberculomas","2003 Sep"
"13679606","novel divergent simian t cell lymphotropic virus type 3 in a wild caught red capped mangabey cercocebus torquatus torquatus from nigeria","2003 Oct"
"13679554","sarcoidosis and hiv infection a case report and a review of the literature","2003 Sep"
"13679001","human rights organisation blasts china over hiv aids cover up human rights watch accuses chinese government of being in denial over scale of hiv aids epidemic","2003 Sep 13"
"13678988","who s 3 by 5 target","2003 Sep 13"
"13678976","mortality in the swiss hiv cohort study shcs and the swiss general population","2003 Sep 13"
"13678973","intrapartum and neonatal single dose nevirapine compared with zidovudine for prevention of mother to child transmission of hiv 1 in kampala uganda 18 month follow up of the hivnet 012 randomised trial","2003 Sep 13"
"13678965","long term findings of hivnet 012 the next steps","2003 Sep 13"
"13678574","recent insights into hiv accessory proteins","2003 Oct"
"13678573","antiretroviral therapy associated serious and life threatening toxicities","2003 Oct"
"13678544","rape among incarcerated men sex coercion and stds","2003 Aug"
"13678543","qualitative study on hiv risk behaviors and medical needs of sex workers in a china myanmar border town","2003 Aug"
"13678542","longitudinal study of mental health and psychosocial predictors of medical treatment adherence in mothers living with hiv disease","2003 Aug"
"13678541","depression and drug use impact health status among marginally housed hiv infected individuals","2003 Aug"
"13678470","lipid rafts and hiv pathogenesis virion associated cholesterol is required for fusion and infection of susceptible cells","2003 Aug"
"13678469","new hiv type 1 crf01 ae b recombinants displaying unique distribution of breakpoints from incident infections among injecting drug users in thailand","2003 Aug"
"13678468","polymorphisms in the ccr5 coding and noncoding regions among hiv type 1 exposed persistently seronegative female sex workers from thailand","2003 Aug"
"13678467","distribution of hepatitis b virus genotypes in hiv infected patients with chronic hepatitis b therapeutic implications","2003 Aug"
"13678466","effect of class specific therapy interruption on persistence of hiv type 1 antiretroviral resistance","2003 Aug"
"13678465","neurocognitive performance and quality of life in patients with hiv infection","2003 Aug"
"13678464","hiv type 1 subtype b founder effect in korea gp160 signature patterns infer circulation of ctl escape strains at the population level","2003 Aug"
"13678077","ethical dilemmas related to counseling clients living with hiv aids","1999 Winter"
"13677483","classification of hiv protease inhibitors on the basis of their antiviral potency using radial basis function neural networks","2003 Feb-Apr"
"13677481","on the detection of multiple binding modes of ligands to proteins from biological structural and modeling data","2003 Feb-Apr"
"13677427","secondary glomerulonephritides","2003 Summer"
"13677418","population aging and implications for epidemic cardiovascular disease in sub saharan africa","2003 Summer"
"13677167","program dream drug resource enhancement against aids in mozambique","2003 Apr-Jun"
"13677147","pregnant and with hiv facts and feelings","2003 Aug"
"13130422","atypical toxoplasmic manifestation after discontinuation of maintenance therapy in a human immunodeficiency virus type 1 infected patient with immune recovery","2003 Oct 1"
"13130421","dilated cardiomyopathy in an adult human immunodeficiency virus type 1 positive patient treated with a zidovudine containing antiretroviral regimen","2003 Oct 1"
"13130408","when to begin highly active antiretroviral therapy evidence supporting initiation of therapy at cd4 lymphocyte counts 350 cells microl","2003 Oct 1"
"13130407","tenofovir disoproxil fumarate","2003 Oct 1"
"13130293","contribution of the medical biology laboratory to follow up of hiv infection","2003"
"13130259","bilateral uveitis with definitive hypotony caused by systemic cidofovir","2003 Sep"
"13130011","tuberculosis in seals caused by a novel member of the mycobacterium tuberculosis complex mycobacterium pinnipedii sp nov","2003 Sep"
"13129993","update on syphilis resurgence of an old problem","2003 Sep 17"
"13129983","use of composite end points to measure clinical events","2003 Sep 17"
"13129810","hiv 1 infection and its impact on the hpa axis cytokines and cognition","2003 Sep"
"12975480","subpopulations of long lived and short lived t cells in advanced hiv 1 infection","2003 Sep"
"12975468","ex vivo analysis of human memory cd4 t cells specific for hepatitis c virus using mhc class ii tetramers","2003 Sep"
"12975464","turnover of lymphocytes and conceptual paradigms in hiv infection","2003 Sep"
"12975050","determinants of hiv mother to child transmission in catalonia spain 1997 2001 is it possible to eliminate it","2003 Jul-Aug"
"12974779","role of dendritic cells in the pathogenesis of hiv 1 infection","2003 Jul-Aug"
"12974773","pathogens target dc sign to influence their fate dc sign functions as a pathogen receptor with broad specificity","2003 Jul-Aug"
"12974761","reconstitution of cd4 t cell responses in hiv 1 infected individuals initiating highly active antiretroviral therapy haart is associated with renewed interleukin 2 production and responsiveness","2003 Oct"
"12974614","drug resistance in the sexually transmitted protozoan trichomonas vaginalis","2003 Aug"
"12974561","knowledge attitudes belief and practice related to hiv aids among young people in ho chi minh city vietnam","2003"
"12974245","prize for hiv prevention conferred","2003 Aug 22"
"12974143","youth and aids a study of attitudes knowledge behavior and risks in the post war croatia","2003 Jun"
"12974113","front line in the african aids crisis","2001 Sep-Oct"
"12973889","case studies on nonoccupational postexposure hiv prophylaxis","2003 Jun"
"12973648","mixed reaction to us pledge of us dollars 15 billion to fight aids","2003"
"12973570","distribution of aids cases in women in rio de janeiro brazil 1982 1997 a spatial analysis","2003 Jul-Aug"
"12973556","epidemiological aspects of retrovirus htlv infection among indian populations in the amazon region of brazil","2003 Jul-Aug"
"12973545","sexuality and medicine the 20th century sexual revolution","2003 Jul-Aug"
"12973300","directed expression of the hiv 1 accessory protein vpu in drosophila fat body cells inhibits toll dependent immune responses","2003 Oct"
"12972799","prevalence and correlates of hiv serostatus disclosure","2003 Sep"
"12972797","do clinicians screen medicaid patients for syphilis or hiv when they diagnose other sexually transmitted diseases","2003 Sep"
"12972795","correlates of human herpesvirus 8 seropositivity among u s military members recently infected with human immunodeficiency virus","2003 Sep"
"12972794","italian std hot line making people aware","2003 Sep"
"12972793","evaluation of syphilis reactor grids optimizing impact","2003 Sep"
"12972792","comparative evaluation of the papanicolaou test for the diagnosis of trichomoniasis","2003 Sep"
"12972761","immune recovery uveitis in aids patients with cytomegalovirus retinitis treated with highly active antiretroviral therapy in venezuela","2003 Aug"
"12972581","viable mycobacterium avium is required for the majority of human immunodeficiency virus induced upregulation in monocytoid cells","2003 Oct"
"12972513","hiv 1 gp120 induces anergy in naive t lymphocytes through cd4 independent protein kinase a mediated signaling","2003 Dec"
"12972507","selective inactivation of ccr5 and decreased infectivity of r5 hiv 1 strains mediated by opioid induced heterologous desensitization","2003 Dec"
"12972345","role of mycobacterium xenopi disease in patients with hiv infection at the time of highly active antiretroviral therapy haart comparison with the pre haart period","2003"
"12972212","use of antiretroviral drugs in hiv infected children in a tropical area a real benefit","2003 Sep"
"12972191","in situ detection of antigen specific tumor infiltrating lymphocytes using newly designed tetramers","2003 Sep"
"12971827","risk factors for high anti hhv 8 antibody titers or 1 51 200 in black hiv 1 negative south african cancer patients a case control study","2003 Sep 12"
"12971677","impact of the growing hiv 1 epidemic on multidrug resistant tuberculosis control in latvia","2003 Sep"
"12971664","prevention of hiv associated respiratory illness in children in developing countries potential benefits","2003 Sep"
"12971659","contribution of traditional healers to a rural tuberculosis control programme in hlabisa south africa","2003 Sep"
"12971651","decentralisation of tuberculosis services in an urban setting lilongwe malawi","2003 Sep"
"12971649","decentralisation of tuberculosis treatment from the main hospitals to the peripheral health units and in the community within machakos district kenya","2003 Sep"
"12971578","sexual behaviors and opinions on sexuality of adolescents in a slum community in bangkok","2003 Jun"
"12971567","6 month evaluation of jinhuang chinese herbal medicine study in asymptomatic hiv infected thais","2003 Jun"
"12971526","reproducibility and validity of self reported condom use in jakarta","2003 Mar"
"12971525","joint clinical research center in thailand role in hiv vaccine development","2003 Mar"
"12971473","cyclospora cayetanensis oocyst characteristics and excystation","2002"
"12971369","occupational exposure to hiv","2003 Sep 11"
"12971368","occupational exposure to hiv","2003 Sep 11"
"12971283","choices and voices participation of people with hiv on ryan white title ii consumer advisory boards","2003 Aug"
"12971158","african hiv aids specialists recommend how us 1 5 billion global fund to fight hiv aids tuberculosis and malaria should be spent","2002 Mar-Apr"
"12971154","clinical evaluation of children under the age of five years who are household contacts of adults with sputum positive tuberculosis in harare zimbabwe","2002 Mar-Apr"
"12971090","childhood experiences and psychosocial influences on hiv risk among adolescent latinas in southern california","2003 Aug"
"12970810","mother to child transmission of hiv in canada a population health risk management perspective","2003 Sep"
"12970619","rapid point of care testing for hiv 1 during labor and delivery chicago illinois 2002","2003 Sep 12"
"12970586","estimated trends in the prevalence of heroin addiction in switzerland a multiple indicator approach","2003 Oct"
"12970449","nef does not affect the efficiency of human immunodeficiency virus type 1 fusion with target cells","2003 Oct"
"12970440","access of antibody molecules to the conserved coreceptor binding site on glycoprotein gp120 is sterically restricted on primary human immunodeficiency virus type 1","2003 Oct"
"12970439","down modulation of mature major histocompatibility complex class ii and up regulation of invariant chain cell surface expression are well conserved functions of human and simian immunodeficiency virus nef alleles","2003 Oct"
"12970431","human immunodeficiency virus type 1 induces persistent changes in mucosal and blood gammadelta t cells despite suppressive therapy","2003 Oct"
"12970424","alphavirus replicon particle chimera derived from venezuelan equine encephalitis and sindbis viruses is a potent gene based vaccine delivery vector","2003 Oct"
"12970419","cellular immunity elicited by human immunodeficiency virus type 1 simian immunodeficiency virus dna vaccination does not augment the sterile protection afforded by passive infusion of neutralizing antibodies","2003 Oct"
"12970409","yeast derived human immunodeficiency virus type 1 p55 gag virus like particles activate dendritic cells dcs and induce perforin expression in gag specific cd8 t cells by cross presentation of dcs","2003 Oct"
"12970407","rational design of drugs that induce human immunodeficiency virus replication","2003 Oct"
"12970019","sarcoidosis following hiv infection evidence for cd4 lymphocyte dependence","2003 Sep"
"12969973","novel role of the membrane bound chemokine fractalkine in platelet activation and adhesion","2004 Jan 15"
"12969907","drug users in china tested for hiv without consent","2003 Sep 13"
"12969544","optimization of methods to assess human mucosal t cell responses to hiv infection","2003 Aug"
"12969254","hydroxyurea transport across the blood brain and blood cerebrospinal fluid barriers of the guinea pig","2003 Oct"
"12969195","design of peptide mimetics of hiv 1 gp120 for prevention and therapy of hiv disease","2003 Oct"
"12969192","hepatitis c virus infection prevalence predictor variables and prevention opportunities among drug users in italy","2003 Sep"
"12969167","long term renal survival in hiv associated nephropathy with angiotensin converting enzyme inhibition","2003 Oct"
"12969018","multiplex real time pcr for quantification of hiv 1 dna and the human albumin gene in cd4 cells","2003 Jun"
"12968626","glaxosmithkline halts aids study","2003 Sep"
"12968625","tuberculosis services need to improve for those living with hiv","2003 Sep"
"12968622","india mobilises political leaders to combat hiv","2003 Sep"
"12968552","imaging of acquired immunodeficiency syndrome aids","2003 Jul"
"12968403","price to pay","2003 Aug 28"
"12967777","generation and function of antigen specific suppressor and regulatory t cells","2003 Jul-Sep"
"12967510","candida infections today how big is the problem","2003"
"12967496","invasive group a streptococcal disease risk factors for adults","2003 Aug"
"12967392","hiv mother to child transmission","2003 Jun"
"12966741","trends in infant and child mortality in mozambique during and after a period of conflict","2003 Jul"
"12966606","prevalence of cryoglobulinemia and serological markers of autoimmunity in human immunodeficiency virus infected individuals a cross sectional study of 97 patients","2003 Sep"
"12966538","increased susceptibility to hiv 1 of peripheral blood lymphocytes in acute infection with epstein barr virus","2003 Nov"
"12966537","epitopes corresponding to the envelope genetic subtype are present on the surface of free virions of hiv 1 group m primary isolates and can be detected in neutralization assays with extended incubation phases","2003 Nov"
"12966225","influence of helicobacter pylori infection and omeprazole treatment on gastric regional co2","2003"
"12966107","as aids cases increase health experts warn against missed prevention opportunities","2003 Sep 10"
"12965999","summaries for patients does marijuana affect viral loads in people with hiv","2003 Aug 19"
"12965981","short term effects of cannabinoids in patients with hiv 1 infection a randomized placebo controlled clinical trial","2003 Aug 19"
"12965954","summaries for patients treatment for resistant hiv 1 infection","2003 Sep 2"
"12965939","tenofovir disoproxil fumarate in nucleoside resistant hiv 1 infection a randomized trial","2003 Sep 2"
"12965885","estimating the efficacy of interventions to prevent mother to child transmission of human immunodeficiency virus in breastfeeding populations comparing statistical methods","2003 Sep 15"
"12965280","treatment of aids related cancers","2003 Sep"
"12965265","hiv 1 and il 1 beta regulate fas ligand expression in human astrocytes through the nf kappa b pathway","2003 Aug"
"12964902","authorship in facilitated communication a re analysis of a case of assumed representative authentic writing","2003 Oct"
"12964509","utility of testing bronchoalveolar lavage fluid for cryptococcal ribosomal dna","2003 Jul-Aug"
"12964121","increased hepatitis c virus load among injection drug users infected with human immunodeficiency virus and human t lymphotropic virus type ii","2003 Sep 15"
