UID,Title,PublicationDate
15378436,development of vgamma2vdelta2 t cell responses during active mycobacterial coinfection of simian immunodeficiency virus infected macaques requires control of viral infection and immune competence of cd4 t cells,2004 Oct 15
15378435,polyamides reveal a role for repression in latency within resting t cells of hiv infected donors,2004 Oct 15
15378434,effect of perinatal zidovudine prophylaxis on the evolution of cell free hiv 1 rna in breast milk and on postnatal transmission,2004 Oct 15
15378399,lichtenstein repair of inguinal hernia with surgisis inguinal hernia matrix soft tissue graft in immunodepressed patients,2005 Mar
15378053,modeling the emergence of the hot zones tuberculosis and the amplification dynamics of drug resistance,2004 Oct
15377740,marijuana use and cognitive function in hiv infected people,2004 Summer
15377502,los alamos hepatitis c sequence database,2005 Feb 1
15377471,high dose therapy plus autologous hematopoietic stem cell transplantation for human immunodeficiency virus hiv related lymphoma results and impact on hiv disease,2004 Sep
15377446,human immunodeficiency virus and avascular necrosis of the femoral head a case report,2004 Sep
15377434,dc sign binding receptors for hepatitis c virus,2004 Sep
15377079,antiretroviral treatment guide for adult people living with hiv aids,2004 Mar-Apr
15377077,prevention of infection after hiv exposure,2004 Mar-Apr
15377075,antiretroviral treatment for hiv infection where we are and where we are going,2004 Mar-Apr
15377074,epidemiology of the metabolic abnormalities in patients with hiv infections,2004 Mar-Apr
15377073,metabolic abnormalities in patients with hiv infection,2004 Mar-Apr
15377070,opportunistic infections in the acquired inmunodeficiency syndrome the history in mexico 20 years after the beginning of the epidemic,2004 Mar-Apr
15377069,human immunodeficiency virus type 1 hiv 1 infection in pediatric patients from mexico,2004 Mar-Apr
15377067,epidemiology of hiv infection twenty years of experience,2004 Mar-Apr
15377066,the hiv discovery in the origin of epidemic aids,2004 Mar-Apr
15376630,role of lipid microdomains in virus biology,2004
15376332,expansile pneumonia in children caused by mycobacterium tuberculosis clinical radiological and bronchoscopic appearances,2004 Dec
15376307,outcomes of liver transplantation in hiv infected individuals the impact of hcv and hbv infection,2004 Oct
15376302,liver transplantation without steroid induction in hiv infected patients,2004 Oct
15375452,roundtable strategies to discourage brain drain,2004 Aug
15374927,eligibility of non residents for nhs treatment eligibility for hiv treatment needs special consideration,2004 Sep 18
15374902,european commission warns of impending hiv aids epidemic,2004 Sep 18
15373943,production of infectious human immunodeficiency virus type 1 does not require depletion of apobec3g from virus producing cells,2004 Sep 17
15373913,stimulation of toll like receptor 2 in mononuclear cells from hiv infected patients induces chemokine responses possible pathogenic consequences,2004 Oct
15373912,persistent hiv 1 replication does not explain low levels of t cell interferon gamma mrna and elevated serum no 2 no 3 in patients with stable cd4 t cell responses to haart,2004 Oct
15373725,extragonadal germ cell tumor in hiv female,2004 Aug
15373374,patients with disabilities and complex communication needs the gp consultation,2004 Aug
15373343,prospects for an effective t cell based immunoprophylaxis against mother to child transmission of hiv 1,2004
15373340,cancer infection and immunity a personal homage to jan svoboda,2004
15373288,junctions of hepatology and nephrology,2004
15373145,final update on achievement of the hiv aids objectives in healthy new jersey 2000,2004 Jul-Aug
15373068,croi presentation of new study results in a comparison of nnrti nevirapine is equally effective,2004 Apr 26
15373066,for oral candidiasis and co fluconazole remains in the forefront,2004 Apr 26
15373064,paths out of the complexity aids support for new challenges,2004 Apr 26
15373059,eliminating the gray zone what can be done in normal alt values,2004 Apr 26
15373057,antiretroviral therapy 1994 versus 2004 the reality illustrated by typical cases,2004 Apr 26
15373054,lactic acidosis in hiv patients diagnosis and treatment,2004 Apr 26
15373051,favorable new data for nevirapine antiretroviral effect confirmed and also lipid profile,2004 Apr 26
15373050,salvage therapy in hiv infection,2004 Apr 26
15373049,antiretroviral therapy in 2004,2004 Apr 26
15373048,haart and pregnancy nelfinavir superiority in hepatotoxicity,2004 Apr 26
15373045,syphilis diagnosis treatment and characteristics in hiv infected patients,2004 Apr 26
15373044,opportunistic diseases current aspects in 2004,2004 Apr 26
15373043,improved long term success new nucleoside for once daily combinations,2004 Apr 26
15373041,progress in the treatment of hepatitis b and c co infection in hiv patients,2004 Apr 26
15373040,hiv and brain,2004 Apr 26
15373039,confirmed nrti remains an important therapy option didanosine effective despite multiple resistance to nrtis,2004 Apr 26
15373038,protease inhibitor sparing standard once daily efavirenz continues to be effective,2004 Apr 26
15373036,long term tolerance favorable lipid profile favorable effect on development of lipodystrophy,2004 Apr 26
15373035,simplified hiv therapy atazanavir the first protease inhibitor with once daily administration,2004 Apr 26
15373034,cardiac diseases in hiv seropositive patients,2004 Apr 26
15373033,diagnosis and follow up of hiv aids by the general practitioner,2004 Apr 26
15373030,combined treatment with fusion inhibitor hiv 1 viruses under control longer,2004 Apr 8
15372714,disclosure is an issue with microbicides testing cultural family other issues may pose obstacle,2004 Sep
15372712,special report the aging aids epidemic more normal life spans present next hurdle experts discuss longevity with hiv infection,2004 Sep
15372711,special report the aging aids epidemic new face of hiv aids presents challenges and new comorbidities experts discuss the future of the epidemic,2004 Sep
15372081,antivirals and antiviral strategies,2004 Sep
15371634,cardiovascular outcomes of pediatric seroreverters perinatally exposed to haart design of a longitudinal clinical study,2004
15371633,changes in thrombolytic and inflammatory markers after initiation of indinavir or amprenavir based antiretroviral therapy,2004
15371632,cardiac pathologic effects of azidothymidine azt in mg deficient mice,2004
15371630,persistence of mitochondrial toxicity in hearts of female b6c3f1 mice exposed in utero to 3 azido 3 deoxythymidine,2004
15371438,identification of an evolutionarily conserved domain in human lens epithelium derived growth factor transcriptional co activator p75 ledgf p75 that binds hiv 1 integrase,2004 Nov 19
15371152,inflammatory changes and breakdown of microvascular integrity in early human immunodeficiency virus dementia,2004 Aug
15370947,gender differences in indices of opioid dependency and medical comorbidity in a population of hospitalized hiv infected african americans,2004 May-Jun
15370678,pneumocystis carinii pneumonia in a patient without a predisposing illness case report and review,2004
15370677,mycobacterium avium complex peritonitis in the setting of cirrhosis case report and review of the literature,2004
15370654,hiv and tuberculosis coinfection in the southern region of ethiopia a prospective epidemiological study,2004
15370646,need for kidney transplantation in hiv positive individuals results of a survey in italy,2004
15370582,early revision after hemiarthroplasty and osteosynthesis of cervical hip fracture short term function mortality unchanged in 102 patients,2004 Aug
15370278,safety and ethical consideration of aids vaccine,2004 Sep-Dec
15370276,recombination property of the hiv 1 gp120 gene,2004 Sep-Dec
15370275,application of vip ntm reactive natural antibodies in therapy of hiv disease,2004 Sep-Dec
15370273,hiv 1 gp120 and immune network,2004 Sep-Dec
15370272,molecular makeup of hiv 1 envelope protein,2004 Sep-Dec
15370271,aids vaccine state of the art at the beginning of the third millennium,2004 Sep-Dec
15370270,aids vaccines a continuing struggle,2004 Sep-Dec
15370268,bcl 6 positive human herpesvirus 8 associated solid lymphoma arising from liver and spleen as multiple nodular lesions,2004 Oct
15370254,elevated serum levels of il 10 are associated with inferior progression free survival in patients with hodgkin s disease treated with radiotherapy,2004 Oct
15370065,do united states based medicaid spend down programmes make public sense for persons with hiv aids,2004 Aug
15370064,comparing total health care costs and treatment patterns of hiv patients in a managed care setting,2004 Aug
15370063,perceived barriers to employment among persons living with hiv aids,2004 Aug
15370062,predictors of medical service utilization among individuals with co occurring hiv infection and substance abuse disorders,2004 Aug
15370060,social context of hiv risk behaviours among male to female transgenders of colour,2004 Aug
15370059,influences of social power and normative support on condom use decisions a research synthesis,2004 Aug
15370058,collaborative management of hiv infection in the community an effort to improve the quality of hiv care,2004 Aug
15370056,social representations of hiv aids in five central european and eastern european countries a multidimensional analysis,2004 Aug
15369945,porphyria cutanea tarda in pregnancy a case report,2004 Aug
15369929,prevalence of hiv syphilis chlamydia trachomatis neisseria gonorrhoea trichomonas vaginalis and candidiasis among pregnant women attending an antenatal clinic in khartoum sudan,2004 Aug
15369926,lymphocyte changes in pregnancy a comparison of the human immunodeficiency virus infected and non infected women,2004 Aug
15369887,compliance with the wishes of competent patients among future physicians and lawyers is paternalism a predictable individual or group specific trait,2004 Aug
15369577,opiate agonist maintenance treatment for injecting drug user peer educators,2004 Oct
15369515,significance of hepatitis c virus coinfection with persistently normal alanine aminotransferase levels in hiv 1 infected patients,2004 Sep
15369514,clinical features and predictors of survival of aids related non hodgkin s lymphoma in a population based case series in sydney australia,2004 Sep
15369513,kinetics of lactate metabolism after submaximal ergometric exercise in hiv infected patients,2004 Sep
15369512,effectiveness and tolerability of a once daily amprenavir ritonavir containing highly active antiretroviral therapy regimen in antiretroviral na ve patients at risk for nonadherence 48 week results after 24 weeks of directly observed therapy,2004 Sep
15369511,significant proportion of hiv infected patients admitted to hospital have immunosuppression as a result of failure of highly active antiretroviral therapy,2004 Sep
15369509,resistance profiles and adherence at primary virological failure in three different highly active antiretroviral therapy regimens analysis of failure rates in a randomized study,2004 Sep
15369508,lopinavir ritonavir treatment in hiv antiretroviral experienced patients evaluation of risk factors for liver enzyme elevation,2004 Sep
15369204,leaving methadone maintenance treatment the role of personality traits and psychiatric status,2004 Jun
15369196,sexual risk attitudes and intentions of youth aged 12 14 years survey comparisons of parent teen prevention and control groups,2004 Winter
15369193,differences between semen and plasma of nucleoside reverse transcriptase resistance mutations in hiv infected patients using a rapid assay,2004 Jul-Aug
15369164,transitional health care for offenders being released from united states prisons,2004 Jun
15369031,coverage of hiv testing among pregnant women in catalonia spain a comparison of self reporting with medical records,2004 Sep
15368919,validation of an empirical rna ligand scoring function for fast flexible docking using ribodock,2004 Mar
15368868,nosocomial outbreak of scabies from a norwegian scabies case,2004 May-Jun
15368779,sexually transmitted diseases and managed care an inquiry and review of issues affecting service delivery,2004 Jul-Aug
15368778,early adoption of human immunodeficiency virus quality improvement in veterans affairs medical centers use of organizational surveys to measure readiness to change and adapt interventions to local priorities,2004 Jul-Aug
15368769,health disparities among men from racial and ethnic minority populations,2004
15368637,case of tuberculous tenosynovitis in a patient with systemic lupus erythematosus,2004 Jul
15368526,hiv 1 dna burden dynamics in cd4 t cells and monocytes in patients undergoing a transient therapy interruption,2004 Nov
15368522,retrospective longitudinal analysis of serum human herpesvirus 8 viral dna load in aids related kaposi s sarcoma patients before and after diagnosis,2004 Nov
15368514,correlates of human herpes virus 8 and herpes simplex virus type 2 infections in northern cameroon,2004 Nov
15368019,disaffiliated cocaine users measures of prevention,2003 Spring
15367652,activation by inflammatory stimuli increases neutrophil binding of human immunodeficiency virus type 1 and subsequent infection of lymphocytes,2004 Oct
15367639,structure and mechanistic analysis of the anti human immunodeficiency virus type 1 antibody 2f5 in complex with its gp41 epitope,2004 Oct
15367623,dynamics of intermittent viremia during highly active antiretroviral therapy in patients who initiate therapy during chronic versus acute and early human immunodeficiency virus type 1 infection,2004 Oct
15367622,raft promoting property of virion associated cholesterol but not the presence of virion associated brij 98 rafts is a determinant of human immunodeficiency virus type 1 infectivity,2004 Oct
15367620,human immunodeficiency virus type 1 hiv 1 antigen secretion by latently infected resting cd4 t lymphocytes from hiv 1 infected individuals,2004 Oct
15367604,human cytomegalovirus inhibits cytokine induced macrophage differentiation,2004 Oct
15367590,human immunodeficiency virus type 1 gag specific mucosal immunity after oral immunization with papillomavirus pseudoviruses encoding gag,2004 Oct
15367476,randomized trial in family practice of a brief intervention to reduce sti risk in young adults,2004 Oct
15367396,reducing plasma hiv rna improves muscle amino acid metabolism,2005 Jan
15367370,hiv aids pandemic new ways of preventing infection in men,2004
15367353,preparation of bispecific monoclonal antibody against hiv p24 and human group a erythrocytes,2004 Sep
15366781,chlamydia trachomatis infection in adolescents,2004
15366657,in vitro susceptibility of thai seronegative donor cd8 t lymphocytes to human immunodeficiency virus 1 hiv 1 infection,2004 Mar
15366340,drug resistance of mycobacterium tuberculosis in patras greece,2004 Jan-Mar
15366175,hiv opportunistic infections,2003 Jun
15366104,protease inhibitor boosting is complex requires thorough knowledge of interactions,2004 Summer
15365419,successful treatment by lamivudine and regular hemodialysis in a patient with decompensated hepatitis b virus related cirrhosis complicated by terminal renal impairment,2004 Oct
15365193,classification of hiv 1 mediated neuronal dendritic and synaptic damage using multiple criteria linear programming,2004
15365144,elevation of myoinositol is associated with disease containment in progressive multifocal leukoencephalopathy,2004 Sep 14
15365096,cd4 t cell depletion during all stages of hiv disease occurs predominantly in the gastrointestinal tract,2004 Sep 20
15365095,primary hiv 1 infection is associated with preferential depletion of cd4 t lymphocytes from effector sites in the gastrointestinal tract,2004 Sep 20
15365021,simple subtyping assay for human immunodeficiency virus type 1 subtypes b c crf01 ae crf07 bc and crf08 bc,2004 Sep
15365007,complementation in cells cotransfected with a mixture of wild type and mutant human immunodeficiency virus hiv influences the replication capacities and phenotypes of mutant variants in a single cycle hiv resistance assay,2004 Sep
15365003,field evaluation of a rapid human immunodeficiency virus hiv serial serologic testing algorithm for diagnosis and differentiation of hiv type 1 hiv 1 hiv 2 and dual hiv 1 hiv 2 infections in west african pregnant women,2004 Sep
15364455,therapeutic hiv vaccine how good is good enough,2004 Sep 28
15364427,attempts to cure and prevent hiv aids in central nigeria between 1997 and 2002 opening a way to a vaccine based solution to the problem,2004 Sep 28
15364214,clinical characteristics and outcomes of cytomegalovirus retinitis in persons without human immunodeficiency virus infection,2004 Sep
15364212,association of prior cytomegalovirus infection with neovascular age related macular degeneration,2004 Sep
15364176,standards of care in the antiretroviral rollout world,2004 Sep 11-17
15363919,soft tissue injuries associated with pelvic fractures,2004 Oct
15363737,human immunodeficiency virus and infertility treatment,2004 Sep
15363648,changing pattern of bloodstream infections associated with the rise in hiv prevalence in northeastern thailand,2004 Nov
15363022,correlates of intent for repeat hiv testing among low income women attending an urgent care clinic in the urban south,2004 Sep-Oct
15362668,il 23 and ifn gamma deficiency in immunodeficient hiv patients who achieved a long term increase in cd4 t cell counts on highly active antiretroviral therapy,2004 Jun 18
15362667,decreased apoptosis of bone marrow progenitor cells in hiv 1 infected patients during highly active antiretroviral therapy,2004 Jun 18
15362666,ccr5 promoter human haplogroups associated with hiv 1 disease progression in thai injection drug users,2004 Jun 18
15362665,impact of haart related side effects on unsafe sexual behaviours in hiv infected injecting drug users 7 year follow up,2004 Jun 18
15362664,primary hiv infection as source of hiv transmission within steady and casual partnerships among homosexual men,2004 Jun 18
15362662,miv 310 reduces hiv viral load in patients failing multiple antiretroviral therapy results from a 4 week phase ii study,2004 Jun 18
15362660,maternal versus paternal inheritance of hla class i alleles among hiv infected children consequences for clinical disease progression,2004 Jun 18
15362658,anti hhv 8 kshv antibodies in infected individuals inhibit infection in vitro,2004 Jun 18
15362217,china s aids experts worried about national aids programme,2004 Sep
15362216,india reverses policy on condom advertising,2004 Sep
15361998,mycobacterium tuberculosis bacteremia diagnosed in an hiv negative patient in brazil a rare or an under reported event,2004 Apr
15361992,antiretroviral therapy during pregnancy and early neonatal life consequences for hiv exposed uninfected children,2004 Apr
15361972,neurocryptococcosis diagnosis by pcr method,2004 Jul-Aug
15361971,chagasic meningoencephalitis case report of a recently included aids defining illness in brazil,2004 Jul-Aug
15361958,training related accidents during teacher student assistance activities of medical students,2004 Sep-Oct
15361847,hiv tat promotes cellular proliferation and inhibits ngf induced differentiation through mechanisms involving id1 regulation,2004 Oct 7
15361591,aids vaccines hiv dodges one two punch,2004 Sep 10
15361392,antiphospholipid syndrome associated with infections clinical and microbiological characteristics of 100 patients,2004 Oct
15360983,reasons for physician non adherence to electronic drug alerts,2004
15360105,six simple aids for anxious patients,2004
15360006,defective immune function of primary effusion lymphoma cells is associated with distinct kshv gene expression profiles,2004 Jun
15359904,histopathological findings in cytomegalovirus retinitis,2004 Jul
15359885,hepatitis c in the hiv infected person,2004 Jul
15359813,effect of hcv infection in japanese hemophiliacs including influence of htv hcv coinfection on the prognosis of hemophiliacs,2004 Jul
15359808,mechanism and prevention of mother to infant transmission of hcv,2004 Jul
15359716,family level impact of the champ family program a community collaborative effort to support urban families and reduce youth hiv risk exposure,2004 Mar
15359566,functional expression and localization of p glycoprotein in the central nervous system relevance to the pathogenesis and treatment of neurological disorders,2004 Aug
15359444,vaccines a community role for hiv the time to get involved is now,2004 Jul-Aug
15359437,keystone hiv pathogenesis and vaccine development report,2004 May-Jun
15359316,endodontics part 2 diagnosis and treatment planning,2004 Sep 11
15359109,effects of exogenous il 2 administration on the homeostasis of cd4 t lymphocytes,2004 Sep
15358925,substance abuse in hiv positive women,2004 Sep-Oct
15358917,analysis of a database of materials for hiv prevention program evaluation,2004 Oct
15358913,theoretical domains a heuristic for teaching behavioral theory in hiv std prevention courses,2004 Oct
15358724,genetics of infectious diseases,2004 Oct 1
15358711,european framework to decrease the burden of tb hiv,2004 Sep
15358662,antigen specific gene expression profiles of peripheral blood mononuclear cells do not reflect those of t lymphocyte subsets,2004 Sep
15358640,regeneration and tolerance factor prevents bystander t cell death associated with human immunodeficiency virus infection,2004 Sep
15358304,determination of the new hiv protease inhibitor atazanavir by liquid chromatography after solid phase extraction,2004 Oct 15
15358301,evaluation of dna adduction of azt in peripheral blood leukocytes of hiv infected individuals by 32 p post labeling thin layer chromatography a feasibility study,2004 Oct 15
15358260,hiv host interactions vital to the virus and key to its inhibition,2004 Aug
15357913,v 1 immunitor,2004
15357624,correlations between factors determining the pharmacokinetics and antiviral activity of hiv 1 non nucleoside reverse transcriptase inhibitors of the diaryltriazine and diarylpyrimidine classes of compounds,2004
15357565,mother to infant transmission of hepatitis c virus hcv in brazil,2004 Aug
15357467,back on the aids alert once a model in the war against hiv thailand dropped its guard now the country s at risk again,2004 Jul 19
15357218,progress in vaccine research and possible effector mechanisms in visceral leishmaniasis,2004 Sep
15357217,role of chemokines in leishmania infection,2004 Sep
15356947,hiv treatment will boost prevention and strengthen health systems says the world health report 2004,2004 Jun
15356944,rwandan genocide survivors in need of hiv treatment,2004 Jun
15356940,natural history of hiv 1 and hiv 2 infections in adults in africa a literature review,2004 Jun
15356939,effectiveness of condoms in preventing sexually transmitted infections,2004 Jun
15356938,genital herpes and human immunodeficiency virus double trouble,2004 Jun
15356935,controlling congenital syphilis in the era of hiv aids,2004 Jun
15356931,economic and programmatic aspects of congenital syphilis prevention,2004 Jun
15356926,death by mosquito malaria like aids is killing millions but unlike aids it can be cured why isn t that happening,2004 Jul 26
15356839,concurrent cerebral american trypanosomiasis and toxoplasmosis in a patient with aids,2004 Aug 15
15356829,42 week open label study to assess the pharmacokinetics antiretroviral activity and safety of amprenavir or amprenavir plus ritonavir in combination with abacavir and lamivudine for treatment of hiv infected patients,2004 Aug 15
15356826,search for a predictor of cd4 cell count continues total lymphocyte count is not a substitute for cd4 cell count in the management of hiv infected individuals in a resource limited setting,2004 Aug 15
15356825,k103n mutation in antiretroviral therapy naive african patients infected with hiv type 1,2004 Aug 15
15356822,hepatotoxicity of rifampin and pyrazinamide in the treatment of latent tuberculosis infection in hiv infected persons is it different than in hiv uninfected persons,2004 Aug 15
15356820,hiv 1 drug resistance in subjects with advanced hiv 1 infection in whom antiretroviral combination therapy is failing a substudy of aids clinical trials group protocol 388,2004 Aug 15
15356791,nelfinavir plasma concentrations are low during pregnancy,2004 Sep 1
15356790,effects of low dose growth hormone in hiv infected men with fat accumulation a pilot study,2004 Sep 1
15356789,decrease in hospitalization and mortality rates among children with perinatally acquired hiv type 1 infection receiving highly active antiretroviral therapy,2004 Sep 1
15356788,prevalence of clinical symptoms associated with highly active antiretroviral therapy in the women s interagency hiv study,2004 Sep 1
15356773,primary care guidelines for the management of persons infected with human immunodeficiency virus recommendations of the hiv medicine association of the infectious diseases society of america,2004 Sep 1
15356705,to help seldom means the same as to please,2004 Sep 9
15356470,fusospirochetosis causing necrotic oral ulcers in patients with hiv infection,2004 Sep
15356467,oropharyngeal candidiasis in hiv infected patients under treatment with protease inhibitors,2004 Sep
15356160,protection against late onset aids in macaques prophylactically immunized with a live simian hiv vaccine was dependent on persistence of the vaccine virus,2004 Sep 15
15356131,hiv 1 tat protein modulates the generation of cytotoxic t cell epitopes by modifying proteasome composition and enzymatic activity,2004 Sep 15
15355772,epidemiology of hiv aids infection and relationship with other sexually transmitted diseases std future prospects,2004 Aug-Sep
15355499,external quality assessment for the detection of blood borne viruses in plasma by nucleic acid amplification technology the first human immunodeficiency virus and hepatitis b virus studies hiv eqa 1 and hbv eqa 1 and the fifth hepatitis c virus study hcv eqa 5,2004 Aug
15355414,prevalence of drug resistance and newly recognised treatment related substitutions in the hiv 1 reverse transcriptase and protease genes from hiv positive patients na ve for anti retrovirals,2004 Sep
15355127,effect of mycophenolate mofetil on the pharmacokinetics of antiretroviral drugs and on intracellular nucleoside triphosphate pools,2004
15340525,the construction of attenuated tiantan recombinant vaccinia virus vector with ifn gamma receptor gene deletion,2004 Mar
15340504,construction of replication deficient recombinant adenovirus expressing gag poldelta and gp140tm genes of human immunodeficiency virus in mice,2004 Jun
15340499,effect of duration and temperature of sample preservation on the result of peripheral blood cd4 and cd8 t lymphocyte count in hiv aids patients,2004 Jun
15340186,evaluation of serum albumin utilization in inpatient at a private hospital in bangkok,2004 Sep
15339998,is there an epidemic of hiv infection in the us esrd program,2004 Sep
15339382,gonorrhoea test of cure,2004 Sep
15339381,treatment of erectile dysfunction,2004 Sep
15339380,are we really assessing hiv aids related knowledge competing beliefs that may put a knowledgeable person at risk for hiv,2004 Sep
15339378,can a shrinking service mislead people into thinking there is less disease,2004 Sep
15339377,inconsistencies in partner notification practices in genitourinary medicine clinics time to put our house in order,2004 Sep
15339376,contraceptive practices amongst female genitourinary medicine clinic attenders,2004 Sep
15339375,osteomyelitis complicating pyomyositis in hiv disease,2004 Sep
15339374,hiv partner notification a 2002 victorian audit,2004 Sep
15339370,association of trichomonas vaginalis with sociodemographic factors and other stds among female inmates in lisbon,2004 Sep
15339369,determinants of hiv antibody testing among selected groups of chinese residents in hong kong,2004 Sep
15339368,high risk sexual behaviours among drug users in pakistan implications for prevention of stds and hiv aids,2004 Sep
15339367,herpes simplex virus infection of the central nervous system in human immunodeficiency virus type 1 infected patients,2004 Sep
15339366,hiv infection in the era of highly active antiretroviral therapy the malaga study,2004 Sep
15339365,sexual behaviour among young men in sweden and the impact of pornography,2004 Sep
15339364,understanding access to genitourinary medicine services,2004 Sep
15339362,immunology of hiv filling in the details,2004 Sep
15339340,hepatitis b virus variants in an hiv hbv co infected patient at different periods of antiretroviral treatment with and without lamivudine,2004 Aug 31
15339029,anti hiv and cytotoxic ruthenium ii complexes containing flavones biochemical evaluation in mice,2004 Jul
15338994,challenges confronting the health workforce in sub saharan africa,2004
15338566,profile sharon mitchell head of the adult industry medical clinic,2004 Aug 28-Sep 3
15338525,rapid reversal of renal failure after initiation of haart a case report,2004 Aug
15338523,can antiretroviral therapy ever be stopped an update,2004 Aug
20369971,age structured model of hiv infection that allows for variations in the production rate of viral particles and the death rate of productively infected cells,2004 Sep
15338515,disseminated prototheca wickerhamii infection with arthritis and tenosynovitis,2004 Sep
15338321,mutational analysis of the hiv 1 ltr as a promoter of negative sense transcription,2004 Dec
15338161,the barthel index in geriatrics a context analysis for the hamburg classification manual,2004 Aug
15338095,development of a fluorescent microplate assay for determining cyanovirin n levels in plasma,2004 Sep
15337986,update on the diagnosis and treatment of leprosy,2004 Sep
15337978,oral lichen planus hepatitis c virus and hiv no association in a cohort study from an area of high hepatitis c virus endemicity,2004 Sep
15337632,follow up measurements of nevirapine plasma levels over a prolonged period,2004 Aug 31
15337626,platelets a typical source of error in real time pcr quantification of mitochondrial dna content in human peripheral blood cells,2004 Aug 31
15337520,chemokine receptor ccr5 insights into structure function and regulation,2004 Nov
15337059,aids related cardiac tamponade is surgical drainage justified,2004 Sep
15336688,deflazacort in duchenne muscular dystrophy a comparison of two different protocols,2004 Sep
15336333,causal attributions for fatigue among late middle aged and older adults with hiv infection,2004 Sep
15336259,quinones as antimycobacterial agents,2004 Sep 15
15336224,mycetoma caused by madurella mycetomatis a neglected infectious burden,2004 Sep
15336223,mycobacterium avium complex in patients with hiv infection in the era of highly active antiretroviral therapy,2004 Sep
15336216,where has all the science gone,2004 Sep
15335255,routine syndecan 1 immunohistochemistry aids in the diagnosis of chronic endometritis,2004 Sep
15335197,first case of efavirenz induced photosensitivity in a japanese patient with hiv infection,2004 Jul
15334862,unfractionated heparin a nursing dilemma,2004 Aug
15334644,kaposi s sarcoma an update,2004 Sep 1
15334539,hiv fusion and its inhibition in antiretroviral therapy,2004 Sep-Oct
15334537,therapeutic potential of nucleoside nucleotide analogues against poxvirus infections,2004 Sep-Oct
15334290,imaging of tuberculosis of the spine,2004 Sep
15334287,smoking cessation programme the singapore general hospital experience,2004 Sep
15334264,the aids epidemic in brazil 1991 2000 space time description,2004 Jul-Aug
15334078,brightening future of hiv therapeutics,2004 Sep
15334014,hiv rna levels of plasma and ocular fluids in aids patients with ophthalmic infections,2004 Sep-Oct
15333972,hepatobiliary dysfunction as initial manifestation of disseminated cryptococcosis,2004 Jul-Aug
15333937,crystallization of a non b and a b mutant hiv protease,2004 Sep
15333825,public health whatever happened to the u s aids epidemic,2004 Aug 27
15333720,hyperphagia contributes to the normal body composition and protein energy balance in hiv infected asymptomatic men,2004 Sep
15333462,recombination analysis tool rat a program for the high throughput detection of recombination,2005 Feb 1
15333287,changing trends in clinical aids presentations and survival among hiv 1 infected women,2004 Jul-Aug
15333283,women the internet and sexually transmitted infections,2004 Jul-Aug
15333282,predictors of condom related attitudes among at risk women,2004 Jul-Aug
15333263,tuberculosis along the united states mexico border 1993 2001,2004 Jul
15333111,mental illness and length of inpatient stay for medicaid recipients with aids,2004 Oct
15332729,college students knowledge beliefs and attitudes towards aids in predicting their safe sex behaviour,2001 Nov
15332487,natural killer cells in hiv 1 infection role of nk cell mediated non cytolytic mechanisms in pathogenesis of hiv 1 infection,2003 Nov
15332433,2004 which hiv 1 drug resistance mutations are common in clinical practice,2004 Apr-Jun
15332432,endocarditis in the setting of hiv infection,2004 Apr-Jun
15332287,ymdd mutants in patients with chronic hepatitis b before treatment are not selected by lamivudine,2004 Oct
15332265,temporal trends in the hiv 1 epidemic in russia predominance of subtype a,2004 Oct
15331831,economic burden of illness for households in developing countries a review of studies focusing on malaria tuberculosis and human immunodeficiency virus acquired immunodeficiency syndrome,2004 Aug
15331818,burden of co infection with human immunodeficiency virus type 1 and malaria in pregnant women in sub saharan africa,2004 Aug
15331779,hairpin turn in a class ii mhc bound peptide orients residues outside the binding groove for t cell recognition,2004 Sep 7
15331746,independent evolution of human immunodeficiency virus hiv drug resistance mutations in diverse areas of the brain in hiv infected patients with and without dementia on antiretroviral treatment,2004 Sep
15331721,high levels of human immunodeficiency virus infection of cd8 lymphocytes expressing cd4 in vivo,2004 Sep
15331709,human immunodeficiency virus type 1 gp120 induces abnormal maturation and functional alterations of dendritic cells a novel mechanism for aids pathogenesis,2004 Sep
15331702,heat shock protein 70 protects cells from cell cycle arrest and apoptosis induced by human immunodeficiency virus type 1 viral protein r,2004 Sep
15331700,conserved carboxy terminus of the capsid domain of human immunodeficiency virus type 1 gag protein is important for virion assembly and release,2004 Sep
15331610,glutamine rich region of the hiv 1 tat protein is involved in t cell apoptosis,2004 Nov 12
15331483,use of decision aids to support informed choices about screening,2004 Aug 28
15331468,aids patients in pakistan launch fight for better treatment,2004 Aug 28
15331406,association of platelet derived growth factor b chain with simian human immunodeficiency virus encephalitis,2004 Sep
15331307,technology to promote safe mobility in the elderly,2004 Sep
15331114,dysphonia due to kaposi s sarcoma as the presenting symptom of human immunodeficiency virus,2004 Sep
15330909,hepatitis c knowledge among primary care residents is our teaching adequate for the times,2004 Sep
15330737,valganciclovir oral prevention and treatment of cytomegalovirus in the immunocompromised host,2004 Sep
15330736,fosamprenavir advancing hiv protease inhibitor treatment options,2004 Sep
15330569,monitoring hiv through sentinel surveillance in morocco,2002 Jan
15330508,relevance of a combined hiv antigen antibody assay to detect early hiv infections in a low prevalence population case reports,2004
15330447,specific antibody production by blood b cells is retained in late stage drug na ve hiv infected africans,2004 Jun
15330134,clinical immunological and virological evolution in patients with cd4 t cell count above 500 mm3 is there a benefit to treat with highly active antiretroviral therapy haart,2004
